time_step,roll,roll_rate,pitch,pitch_rate,yaw,yaw_rate,depth,depth_rate
1197,-0.11730252413093206,0.07554749116644349,0.418601199389071,0.015036088537443745,0.7724899808258461,0.018590174884283345,0.0,0.0
1198,-0.11579109006079781,0.07559560361620415,0.41890196185959677,0.015040107719040212,0.7728617533831115,0.01858702857928736,0.0,0.0
1199,-0.11427871247551502,0.07564184560050807,0.4192028016659887,0.015043822588805291,0.7732334598784988,0.018583569220893704,0.0,0.0
1200,-0.11276542860924019,0.07568623461087326,0.4195037127498951,0.015047235931669335,0.7736050940824051,0.018579799951197528,0.0,0.0
1201,-0.11125127534772421,0.07572878799653575,0.41980468910844887,0.015050350511176902,0.7739766498278052,0.01857572388593116,0.0,0.0
1202,-0.10973628923114634,0.07576952296561697,0.4201057247938412,0.015053169069649923,0.7743481210097269,0.018571344114688526,0.0,0.0
1203,-0.1082205064569249,0.07580845658628116,0.4204068139128988,0.015055694328349604,0.7747195015847305,0.018566663701147585,0.0,0.0
1204,-0.10670396288250492,0.07584560578788312,0.42070795062666455,0.015057928987637047,0.7750907855703921,0.018561685683290786,0.0,0.0
1205,-0.10518669402812292,0.07588098736210608,0.42100912914998073,0.015059875727132636,0.7754619670447929,0.018556413073623563,0.0,0.0
1206,-0.10366873507954907,0.07591461796409006,0.42131034375107596,0.015061537205874163,0.7758330401460107,0.01855084885939088,0.0,0.0
1207,-0.10215012089080684,0.07594651411355055,0.42161158875115506,0.01506291606247373,0.7762039990716177,0.01854499600279187,0.0,0.0
1208,-0.10063088598687035,0.07597669219588783,0.42191285852399224,0.015064014915273415,0.7765748380781815,0.018538857441192547,0.0,0.0
1209,-0.09911106456633972,0.07600516846328681,0.4222141474955271,0.015064836362499726,0.77694555148077,0.018532436087336644,0.0,0.0
1210,-0.09759069050409441,0.07603195903580756,0.4225154501434638,0.015065382982416844,0.777316133652462,0.01852573482955457,0.0,0.0
1211,-0.0960697973539249,0.07605707990246659,0.42281676099687354,0.015065657333478671,0.7776865790238601,0.018518756531970496,0.0,0.0
1212,-0.09454841835114283,0.076080546922309,0.42311807463579976,0.015065661954479684,0.7780568820826093,0.018511504034707627,0.0,0.0
1213,-0.0930265864151698,0.07610237582547155,0.42341938569086635,0.015065399364704605,0.7784270373729186,0.018503980154091628,0.0,0.0
1214,-0.09150433415210492,0.07612258221423658,0.42372068884288905,0.015064872064076909,0.7787970394950874,0.018496187682852255,0.0,0.0
1215,-0.08998169385727152,0.0761411815640772,0.42402197882248976,0.015064082533306154,0.7791668831050352,0.018488129390323182,0.0,0.0
1216,-0.08845869751774289,0.07615818922469347,0.42432325040971364,0.015063033234034174,0.779536562913836,0.018479808022640064,0.0,0.0
1217,-0.08693537681484748,0.07617362042103985,0.4246244984336492,0.015061726608980107,0.7799060736872561,0.01847122630293682,0.0,0.0
1218,-0.0854117631266536,0.0761874902543439,0.42492571777205124,0.0150601650820843,0.7802754102452961,0.0184623869315402,0.0,0.0
1219,-0.08388788753043387,0.0761998137031164,0.4252269033509669,0.01505835105865108,0.7806445674617367,0.018453292586162604,0.0,0.0
1220,-0.08236378080510948,0.07621060562415287,0.4255280501443641,0.015056286925490405,0.7810135402636883,0.01844394592209318,0.0,0.0
1221,-0.08083947343367458,0.07621988075352656,0.4258291531737633,0.015053975051058405,0.7813823236311443,0.018434349572387248,0.0,0.0
1222,-0.07931499560560086,0.07622765370757312,0.4261302075078716,0.015051417785596818,0.7817509125965387,0.01842450614805402,0.0,0.0
1223,-0.07779037721922254,0.0762339389838668,0.4264312082622201,0.015048617461271336,0.7821193022443066,0.018414418238242664,0.0,0.0
1224,-0.07626564788410188,0.07623875096218845,0.4267321505988034,0.015045576392308857,0.782487487710449,0.0184040884104267,0.0,0.0
1225,-0.07474083692337545,0.07624210390548532,0.4270330297257225,0.015042296875133669,0.7828554641821011,0.01839351921058678,0.0,0.0
1226,-0.07321597337608127,0.07624401196082264,0.42733384089683,0.015038781188502557,0.7832232268971044,0.018382713163391837,0.0,0.0
1227,-0.07169108599946698,0.07624448916032726,0.42763457941137806,0.015035031593638854,0.7835907711435823,0.018371672772378604,0.0,0.0
1228,-0.0701662032712793,0.07624354942212315,0.42793524061366905,0.015031050334365439,0.7839580922595188,0.018360400520129563,0.0,0.0
1229,-0.06864135339203474,0.07624120655125903,0.4282358198927089,0.015026839637236682,0.7843251856323418,0.01834889886844932,0.0,0.0
1230,-0.0671165642872719,0.07623747424062821,0.42853631268186315,0.015022401711669364,0.7846920466985084,0.018337170258539374,0.0,0.0
1231,-0.06559186360978547,0.0762323660718805,0.4288367144585152,0.01501773875007256,0.785058670943096,0.01832521711117139,0.0,0.0
1232,-0.06406727874184204,0.07622589551632647,0.42913702074372767,0.015012852927976512,0.7854250538993938,0.01831304182685889,0.0,0.0
1233,-0.06254283679737788,0.07621807593583407,0.4294372271019062,0.015007746404160471,0.7857911911485005,0.018300646786027434,0.0,0.0
1234,-0.061018564624178914,0.07620892058371756,0.4297373291404654,0.015002421320779556,0.7861570783189237,0.018288034349183312,0.0,0.0
1235,-0.059494488806042974,0.07619844260561896,0.430037322509498,0.014996879803490596,0.7865227110861834,0.018275206857080697,0.0,0.0
1236,-0.05797063566492447,0.0761866550403821,0.43033720290144567,0.014991123961577004,0.7868880851724186,0.018262166630887353,0.0,0.0
1237,-0.056447031263061685,0.07617357082091912,0.4306369660507732,0.014985155888072645,0.787253196345997,0.018248915972348862,0.0,0.0
1238,-0.05492370140508681,0.07615920277506975,0.4309366077336445,0.014978977659884755,0.7876180404211285,0.018235457163951394,0.0,0.0
1239,-0.05340067164011885,0.07614356362645328,0.4312361237676015,0.01497259133791588,0.7879826132574813,0.018221792469083023,0.0,0.0
1240,-0.05187796726383959,0.07612666599531324,0.43153551001124507,0.014965998967184854,0.7883469107598019,0.01820792413219364,0.0,0.0
1241,-0.0503556133205527,0.0761085223993551,0.4318347623639186,0.014959202576946842,0.7887109288775377,0.018193854378953416,0.0,0.0
1242,-0.0488336346052262,0.07608914525457669,0.432133876765394,0.014952204180812419,0.7890746636044629,0.018179585416409898,0.0,0.0
1243,-0.047312055665518354,0.07606854687609171,0.43243284919555985,0.014945005776865729,0.7894381109783078,0.018165119433143685,0.0,0.0
1244,-0.04579090080378718,0.07604673947894623,0.43273167567411225,0.014937609347781712,0.7898012670803911,0.018150458599422735,0.0,0.0
1245,-0.04427019407908369,0.07602373517892827,0.43303035226024755,0.014930016860942407,0.7901641280352546,0.01813560506735531,0.0,0.0
1246,-0.042749959309129025,0.07599954599337057,0.4333288750523578,0.014922230268552338,0.7905266900103023,0.01812056097104157,0.0,0.0
1247,-0.04123022007227557,0.07597418384194653,0.43362724018772836,0.014914251507753006,0.7908889492154413,0.018105328426723813,0.0,0.0
1248,-0.03971099970945227,0.07594766054745947,0.43392544384223775,0.014906082500736467,0.7912509019027261,0.018089909532935395,0.0,0.0
1249,-0.03819232132609415,0.07591998783662512,0.43422348223005974,0.01489772515485803,0.791612544366006,0.01807430637064834,0.0,0.0
1250,-0.03667420779405634,0.07589117734084765,0.4345213516033678,0.01488918136274806,0.7919738729405755,0.018058521003419637,0.0,0.0
1251,-0.035156681753512574,0.07586124059698895,0.43481904825204165,0.01488045300242291,0.7923348840028273,0.01804255547753624,0.0,0.0
1252,-0.0336397656148384,0.07583018904813159,0.43511656850337616,0.014871541937394976,0.7926955739699081,0.018026411822158802,0.0,0.0
1253,-0.03212348156047919,0.07579803404433519,0.43541390872179225,0.0148624500167819,0.793055939299378,0.01801009204946412,0.0,0.0
1254,-0.030607851546803126,0.07576478684338651,0.4357110653085502,0.014853179075414896,0.7934159764888719,0.01799359815478634,0.0,0.0
1255,-0.029092897305939138,0.07573045861154318,0.43600803470146493,0.014843730933946248,0.793775682075764,0.017976932116756914,0.0,0.0
1256,-0.027578640347600162,0.07569506042427104,0.4363048133746235,0.014834107398955944,0.7941350526368354,0.017960095897443313,0.0,0.0
1257,-0.026065101960891627,0.07565860326697549,0.4366013978381048,0.014824310263057491,0.794494084787944,0.017943091442486517,0.0,0.0
1258,-0.024552303216105412,0.0756210980357264,0.4368977846377011,0.014814341305002886,0.7948527751836975,0.017925920681237315,0.0,0.0
1259,-0.02304026496649935,0.07558255553797712,0.4371939703546421,0.01480420228978677,0.7952111205171286,0.01790858552689136,0.0,0.0
1260,-0.02152900785006243,0.07554298649327729,0.43748995160532045,0.014793894968749772,0.7955691175193738,0.017891087876623097,0.0,0.0
1261,-0.020018552291265774,0.07550240153397973,0.43778572504102015,0.014783421079681024,0.7959267629593536,0.017873429611718436,0.0,0.0
1262,-0.01850891850279958,0.07546081120594131,0.4380812873476462,0.014772782346919894,0.7962840536434568,0.01785561259770633,0.0,0.0
1263,-0.01700012648729606,0.07541822596921793,0.4383766352454568,0.014761980481456908,0.7966409864152261,0.017837638684489145,0.0,0.0
1264,-0.015492196039038569,0.0753746561987537,0.4386717654887972,0.014751017181033884,0.796997558155047,0.017819509706471906,0.0,0.0
1265,-0.013985146745657,0.07533011218506422,0.438966674865836,0.014739894130243281,0.7973537657798395,0.017801227482690404,0.0,0.0
1266,-0.01247899798980956,0.07528460413491415,0.43926136019830286,0.01472861300062678,0.7977096062427513,0.017782793816938168,0.0,0.0
1267,-0.010973768950851063,0.07523814217198915,0.4395558183412286,0.014717175450773074,0.7980650765328549,0.017764210497892334,0.0,0.0
1268,-0.009469478606487846,0.07519073633756203,0.439850046182687,0.014705583126414913,0.798420173674846,0.017745479299238403,0.0,0.0
1269,-0.007966145734419401,0.07514239659115338,0.44014404064353896,0.014693837660525372,0.7987748947287452,0.0177266019797939,0.0,0.0
1270,-0.006463788913966868,0.07509313281118668,0.44043779867717786,0.01468194067341338,0.7991292367896019,0.017707580283630956,0.0,0.0
1271,-0.004962426527688465,0.07504295479563779,0.44073131726927745,0.014669893772818491,0.7994831969872005,0.017688415940197804,0.0,0.0
1272,-0.0034620767629819933,0.0749918722626791,0.4410245934375414,0.014657698554004924,0.7998367724857689,0.01766911066443923,0.0,0.0
1273,-0.001962757613674513,0.07493989485131819,0.4413176242314547,0.014645356599854857,0.8001899604836901,0.017649666156915943,0.0,0.0
1274,-0.00046448688159929537,0.07488703212203114,0.4416104067320369,0.014632869480961002,0.8005427582132152,0.017630084103922916,0.0,0.0
1275,0.0010327178218398358,0.07483329355739057,0.4419029380515972,0.014620238755718449,0.8008951629401798,0.017610366177606692,0.0,0.0
1276,0.0025288390741166717,0.07477868856268835,0.4421952153334916,0.0146074659704158,0.8012471719637219,0.01759051403608165,0.0,0.0
1277,0.004023859640043185,0.07472322646655315,0.44248723575188154,0.014594552659325584,0.8015987826160023,0.017570529323545272,0.0,0.0
1278,0.005517762470242402,0.0746669165215627,0.4427789965114945,0.014581500344793972,0.8019499922619274,0.01755041367039238,0.0,0.0
1279,0.00701053069963346,0.07460976790485108,0.4430704948473863,0.01456831053732979,0.8023007982988748,0.01753016869332841,0.0,0.0
1280,0.008502147645928765,0.07455178971871078,0.4433617280247054,0.014554984735692836,0.8026511981564199,0.01750979599548165,0.0,0.0
1281,0.009992596808143142,0.07449299099118978,0.44365269333845864,0.014541524426981516,0.803001189296066,0.017489297166514536,0.0,0.0
1282,0.01148186186511487,0.0744333806766836,0.4439433881132789,0.014527931086719785,0.8033507692109759,0.01746867378273396,0.0,0.0
1283,0.012969926674038512,0.07437296765652247,0.44423380970319454,0.014514206178943417,0.8036999354257058,0.01744792740720063,0.0,0.0
1284,0.014456775269009443,0.07431176073955348,0.44452395549140056,0.014500351156285608,0.8040486854959417,0.017427059589837444,0.0,0.0
1285,0.015942391859579966,0.07424976866271792,0.4448138228900312,0.014486367460061902,0.8043970170082374,0.017406071867536968,0.0,0.0
1286,0.01742676082932693,0.0741870000916238,0.44510340933993453,0.014472256520354467,0.8047449275797554,0.01738496576426794,0.0,0.0
1287,0.018909866734430743,0.07412346362111358,0.4453927123104487,0.014458019756095706,0.8050924148580088,0.01736374279118085,0.0,0.0
1288,0.020391694302265714,0.07405916777582712,0.44568172929917965,0.014443658575151222,0.8054394765206068,0.01734240444671264,0.0,0.0
1289,0.021872228430001577,0.07399412101075999,0.44597045783178074,0.014429174374402139,0.8057861102750009,0.017320952216690434,0.0,0.0
1290,0.02335145418321615,0.07392833171181704,0.44625889546173364,0.014414568539826783,0.806132313858234,0.017299387574434413,0.0,0.0
1291,0.024829356794519034,0.07386180819636146,0.4465470397701313,0.014399842446581724,0.806478085036691,0.017277711980859783,0.0,0.0
1292,0.02630592166218621,0.07379455871375915,0.44683488836546237,0.014384997459082196,0.8068234216058521,0.017255926884577857,0.0,0.0
1293,0.027781134348805518,0.07372659144591863,0.44712243888339687,0.014370034931081887,0.8071683213900473,0.01723403372199625,0.0,0.0
1294,0.02925498057993285,0.07365791450782642,0.4474096889865741,0.014354956205752114,0.8075127822422139,0.017212033917418223,0.0,0.0
1295,0.03072744624275905,0.07358853594807796,0.44769663636439144,0.014339762615760381,0.8078568020436546,0.017189928883141154,0.0,0.0
1296,0.03219851738478735,0.0735184637494041,0.4479832787327954,0.014324455483348332,0.8082003787037991,0.017167720019554165,0.0,0.0
1297,0.033668180212521305,0.07344770582919323,0.4482696138340737,0.014309036120409091,0.8085435101599666,0.0171454087152349,0.0,0.0
1298,0.03513642109016314,0.07337627004000909,0.44855563943664895,0.014293505828564017,0.8088861943771304,0.017122996347045456,0.0,0.0
1299,0.0366032265383224,0.07330416417010419,0.4488413533348742,0.014277865899238854,0.8092284293476847,0.017100484280227507,0.0,0.0
1300,0.03806858323273481,0.07323139594392905,0.4491267533488296,0.014262117613739292,0.8095702130912132,0.01707787386849658,0.0,0.0
1301,0.039532478002991284,0.07315797302263718,0.44941183732412104,0.01424626224332595,0.8099115436542594,0.017055166454135542,0.0,0.0
1302,0.04099489783127704,0.07308390300458587,0.4496966031316796,0.014230301049288779,0.8102524191100989,0.017032363368087257,0.0,0.0
1303,0.04245582985112062,0.07300919342583277,0.44998104866756305,0.014214235283020878,0.8105928375585136,0.017009465930046465,0.0,0.0
1304,0.04391526134615281,0.07293385176062846,0.4502651718527588,0.014198066186091757,0.8109327971255674,0.016986475448550854,0.0,0.0
1305,0.04537317974887544,0.07285788542190483,0.45054897063298804,0.014181794990320025,0.8112722959633843,0.01696339322107135,0.0,0.0
1306,0.04682957263943982,0.07278130176175947,0.45083244297851127,0.014165422917845514,0.8116113322499278,0.01694022053410164,0.0,0.0
1307,0.04828442774443488,0.07270410807193606,0.45111558688393566,0.014148951181200853,0.8119499041887819,0.016916958663246915,0.0,0.0
1308,0.049737732935684856,0.07262631158430073,0.4513984003680236,0.014132380983382495,0.812288010008935,0.016893608873311847,0.0,0.0
1309,0.05118947622905648,0.0725479194713145,0.45168088147350255,0.01411571351792118,0.8126256479645642,0.016870172418387817,0.0,0.0
1310,0.052639645783275554,0.07246893884650184,0.4519630282668766,0.014098949968951871,0.8129628163348218,0.016846650541939394,0.0,0.0
1311,0.05408822989875289,0.0723893767649153,0.4522448388382392,0.014082091511283147,0.8132995134236242,0.01682304447689007,0.0,0.0
1312,0.05553521701641949,0.07230924022359639,0.45252631130108706,0.014065139310466058,0.8136357375594412,0.01679935544570726,0.0,0.0
1313,0.05698059571657085,0.07222853616203254,0.45280744379213617,0.014048094522862457,0.8139714870950883,0.01677558466048657,0.0,0.0
1314,0.0584243547177205,0.07214727146261038,0.4530882344711383,0.0140309582957128,0.8143067604075198,0.01675173332303535,0.0,0.0
1315,0.05986648287546241,0.07206545295106524,0.4533686815206993,0.014013731767203429,0.8146415558976242,0.01672780262495552,0.0,0.0
1316,0.061306969181342486,0.07198308739692695,0.45364878314609897,0.013996416066533346,0.8149758719900203,0.016703793747725713,0.0,0.0
1317,0.06274580276173886,0.07190018151396194,0.45392853757511153,0.013979012313980457,0.8153097071328561,0.016679707862782677,0.0,0.0
1318,0.06418297287675101,0.07181674196061175,0.4542079430578283,0.01396152162096732,0.8156430597976086,0.016655546131602014,0.0,0.0
1319,0.06561846891909764,0.07173277534042789,0.45448699786648095,0.013943945090126392,0.8159759284788854,0.01663130970577822,0.0,0.0
1320,0.06705228041302318,0.07164828820250316,0.4547657002952665,0.013926283815364761,0.8163083116942278,0.016606999727104037,0.0,0.0
1321,0.06848439701321288,0.07156328704189933,0.45504404866017323,0.013908538881928403,0.8166402079839155,0.016582617327649134,0.0,0.0
1322,0.06991480850371647,0.07147777830007146,0.45532204129880843,0.01389071136646593,0.816971615910773,0.016558163629838113,0.0,0.0
1323,0.07134350479688022,0.07139176836528854,0.4555996765702269,0.013872802337091856,0.8173025340599779,0.016533639746527853,0.0,0.0
1324,0.0727704759322874,0.07130526357305089,0.45587695285476076,0.013854812853449382,0.8176329610388694,0.0165090467810842,0.0,0.0
1325,0.07419571207570708,0.07121827020650391,0.456153868553851,0.013836743966772697,0.8179628954767599,0.016484385827458002,0.0,0.0
1326,0.07561920351805107,0.07113079449684863,0.4564304220898796,0.013818596719948808,0.8182923360247474,0.016459657970260496,0.0,0.0
1327,0.07704094067433918,0.07104284262374878,0.45670661190600337,0.013800372147578895,0.8186212813555291,0.01643486428483805,0.0,0.0
1328,0.07846091408267249,0.07095442071573456,0.4569824364659888,0.013782071276039197,0.8189497301632176,0.016410005837346288,0.0,0.0
1329,0.07987911440321467,0.07086553485060308,0.45725789425404806,0.013763695123541433,0.8192776811631567,0.016385083684823568,0.0,0.0
1330,0.08129553241718136,0.07077619105581559,0.45753298377467655,0.01374524470019277,0.8196051330917408,0.016360098875263844,0.0,0.0
1331,0.08271015902583731,0.07068639530889136,0.4578077035524912,0.013726721008055326,0.8199320847062342,0.016335052447688916,0.0,0.0
1332,0.08412298524950151,0.07059615353779841,0.45808205213207015,0.013708125041205221,0.8202585347845927,0.016309945432220065,0.0,0.0
1333,0.08553400222656005,0.07050547162134105,0.45835602807779385,0.013689457785791184,0.8205844821252857,0.01628477885014908,0.0,0.0
1334,0.08694320121248664,0.07041435538954419,0.45862962997368684,0.013670720220092709,0.8209099255471212,0.01625955371400868,0.0,0.0
1335,0.0883505735788709,0.07032281062403457,0.458902856423261,0.013651913314577773,0.8212348638890705,0.016234271027642366,0.0,0.0
1336,0.08975611081245415,0.07023084305841892,0.45917570604936003,0.013633038031960115,0.8215592960100957,0.016208931786273646,0.0,0.0
1337,0.09115980451417278,0.07013845837865888,0.4594481774940048,0.013614095327256074,0.8218832207889775,0.016183536976574705,0.0,0.0
1338,0.09256164639820907,0.07004566222344304,0.45972026941823996,0.013595086147841008,0.8222066371241453,0.01615808757673449,0.0,0.0
1339,0.09396162829104941,0.06995246018455582,0.45999198050198176,0.013576011433505272,0.822529543933508,0.016132584556526223,0.0,0.0
1340,0.0953597421305499,0.0698588578072435,0.46026330944386684,0.013556872116509784,0.8228519401542862,0.01610702887737432,0.0,0.0
1341,0.09675597996500919,0.06976486059057709,0.4605342549611023,0.013537669121641158,0.8231738247428462,0.016081421492420804,0.0,0.0
1342,0.09815033395224863,0.06967047398781233,0.46080481578931665,0.013518403366266434,0.8234951966745347,0.016055763346591093,0.0,0.0
1343,0.0995427963586995,0.06957570340674682,0.4610749906824119,0.01349907576038738,0.8238160549435157,0.016030055376659295,0.0,0.0
1344,0.1009333595584974,0.06948055421007418,0.4613447784124171,0.013479687206694395,0.8241363985626072,0.016004298511312916,0.0,0.0
1345,0.1023220160325837,0.06938503171573535,0.46161417776934227,0.013460238600619992,0.824456226563121,0.01597849367121704,0.0,0.0
1346,0.10370875836781397,0.06928914119726703,0.46188318756103397,0.013440730830391894,0.8247755379947022,0.015952641769077968,0.0,0.0
1347,0.10509357925607336,0.06919288788414736,0.46215180661303173,0.013421164777085711,0.8250943319251711,0.015926743709706336,0.0,0.0
1348,0.10647647149339887,0.06909627696213869,0.4624200337684255,0.013401541314677239,0.8254126074403659,0.015900800390079683,0.0,0.0
1349,0.10785742797910837,0.06899931357362765,0.4626878678877142,0.013381861310094346,0.8257303636439864,0.015874812699404522,0.0,0.0
1350,0.10923644171493659,0.0689020028179625,0.4629553078486653,0.013362125623268483,0.8260475996574395,0.015848781519177874,0.0,0.0
1351,0.11061350580417759,0.0688043497517876,0.4632223525461752,0.013342335107185792,0.826364314619685,0.015822707723248286,0.0,0.0
1352,0.11198861345083407,0.06870635938937543,0.4634890008921312,0.013322490607937849,0.8266805076870842,0.015796592177876365,0.0,0.0
1353,0.1133617579587732,0.06860803670295561,0.4637552518152737,0.013302592964772004,0.8269961780332481,0.015770435741794774,0.0,0.0
1354,0.11473293273088903,0.06850938662304155,0.46402110426106025,0.013282643010141358,0.8273113248488874,0.015744239266267765,0.0,0.0
1355,0.11610213126827143,0.06841041403875431,0.4642865571915297,0.013262641569754362,0.8276259473416641,0.015718003595150177,0.0,0.0
1356,0.11746934716938144,0.06831112379814386,0.4645516095851683,0.013242589462624035,0.8279400447360434,0.015691729564945984,0.0,0.0
1357,0.11883457412923305,0.0682115207085078,0.46481626043677565,0.013222487501116827,0.8282536162731481,0.015665418004866316,0.0,0.0
1358,0.12019780593858134,0.06811160953670749,0.465080508757333,0.0132023364910011,0.8285666612106122,0.01563906973688704,0.0,0.0
1359,0.12155903648311683,0.0680113950094816,0.4653443535738711,0.013182137231495262,0.8288791788224376,0.015612685575805826,0.0,0.0
1360,0.12291825974266621,0.06791088181375722,0.46560779392934015,0.013161890515315529,0.8291911683988508,0.01558626632929877,0.0,0.0
1361,0.12427546979039916,0.06781007459695837,0.46587082888247994,0.013141597128723334,0.829502629246161,0.01555981279797653,0.0,0.0
1362,0.12563066079204138,0.0677089779673121,0.4661334575076914,0.013121257851572381,0.8298135606866197,0.015533325775439996,0.0,0.0
1363,0.12698382700509364,0.06760759649415211,0.46639567889490885,0.013100873457355345,0.8301239620582805,0.01550680604833552,0.0,0.0
1364,0.128334962778057,0.06750593470821997,0.4666574921494731,0.013080444713250232,0.8304338327148609,0.015480254396409666,0.0,0.0
1365,0.12968406254966391,0.06740399710196382,0.46691889639200596,0.013059972380166379,0.8307431720256049,0.015453671592563525,0.0,0.0
1366,0.1310311208481153,0.06730178812983478,0.467179890758285,0.013039457212790123,0.8310519793751464,0.015427058402906568,0.0,0.0
1367,0.13237613229032366,0.06719931220858098,0.4674404743991197,0.013018899959630124,0.831360254163374,0.01540041558681007,0.0,0.0
1368,0.1337190915811618,0.06709657371753915,0.46770064648022824,0.012998301363062353,0.8316679958052969,0.015373743896960083,0.0,0.0
1369,0.13505999351271755,0.06699357699892397,0.46796040618211554,0.01297766215937474,0.8319752037309116,0.01534704407940998,0.0,0.0
1370,0.13639883296355426,0.06689032635811507,0.4682197526999516,0.012956983078811497,0.8322818773850696,0.015320316873632556,0.0,0.0
1371,0.13773560489797687,0.0667868260639417,0.46847868524345126,0.012936264845617107,0.8325880162273467,0.015293563012571723,0.0,0.0
1372,0.13907030436530377,0.06668308034896524,0.4687372030367547,0.012915508178079984,0.8328936197319124,0.015266783222693753,0.0,0.0
1373,0.1404029264991442,0.06657909340975927,0.4689953053183086,0.012894713788575818,0.8331986873874018,0.015239978224038123,0.0,0.0
1374,0.14173346651668137,0.06647486940718762,0.4692529913407484,0.012873882383610586,0.8335032186967861,0.015213148730267927,0.0,0.0
1375,0.14306191971796092,0.06637041246668003,0.4695102603707813,0.012853014663863252,0.8338072131772472,0.015186295448719892,0.0,0.0
1376,0.14438828148518507,0.06626572667850572,0.4697671116890702,0.01283211132422815,0.8341106703600503,0.015159419080453969,0.0,0.0
1377,0.14571254728201202,0.06616081609804471,0.4700235445901184,0.01281117305385705,0.8344135897904198,0.015132520320302524,0.0,0.0
1378,0.147034712652861,0.06605568474605703,0.4702795583821551,0.012790200536200915,0.8347159710274147,0.015105599856919137,0.0,0.0
1379,0.14835477322222243,0.06595033660894978,0.4705351523870219,0.01276919444905135,0.8350178136438058,0.015078658372826985,0.0,0.0
1380,0.14967272469397355,0.06584477563904208,0.47079032594006004,0.012748155464581735,0.8353191172259533,0.015051696544466843,0.0,0.0
1381,0.1509885628506993,0.06573900575482786,0.4710450783899982,0.012727084249388074,0.835619881373686,0.01502471504224469,0.0,0.0
1382,0.15230228355301845,0.06563303084123662,0.4712994090988417,0.01270598146452952,0.8359201057001807,0.014997714530578925,0.0,0.0
1383,0.15361388273891483,0.0655268547498921,0.47155331744176204,0.012684847765568618,0.8362197898318432,0.014970695667947209,0.0,0.0
1384,0.15492335642307384,0.06542048129936893,0.47180680280698717,0.012663683802611236,0.8365189334081897,0.014943659106932908,0.0,0.0
1385,0.15623070069622402,0.0653139142754472,0.4720598645956931,0.01264249022034622,0.8368175360817297,0.014916605494271177,0.0,0.0
1386,0.15753591172448367,0.06520715743136497,0.47231250222189564,0.012621267658084738,0.837115597517849,0.014889535470894659,0.0,0.0
1387,0.15883898574871252,0.065100214488069,0.4725647151123435,0.01260001674979935,0.8374131173946948,0.014862449671978818,0.0,0.0
1388,0.1601399190838684,0.0649930891344632,0.4728165027064116,0.012578738124162778,0.8377100954030603,0.0148353487269869,0.0,0.0
1389,0.16143870811836883,0.06488578502765531,0.4730678644559959,0.012557432404586405,0.8380065312462712,0.014808233259714537,0.0,0.0
1390,0.1627353493134576,0.06477830579320164,0.47331879982540803,0.01253610020925847,0.8383024246400731,0.014781103888333985,0.0,0.0
1391,0.1640298392025761,0.06467065502534972,0.4735693082912716,0.012514742151182007,0.8385977753125189,0.014753961225438003,0.0,0.0
1392,0.16532217439073962,0.0645628362872792,0.4738193893424187,0.012493358838212487,0.838892583003858,0.014726805878083385,0.0,0.0
1393,0.16661235155391835,0.06445485311134079,0.47406904247978743,0.012471950873095196,0.8391868474664262,0.014699638447834132,0.0,0.0
1394,0.16790036743842315,0.0643467089992933,0.4743182672163199,0.012450518853502327,0.8394805684645356,0.014672459530804281,0.0,0.0
1395,0.16918621886029617,0.06423840742253883,0.4745670630768614,0.012429063372069815,0.8397737457743665,0.01464526971770039,0.0,0.0
1396,0.1704699027047059,0.0641299518223561,0.4748154295980597,0.012407585016433888,0.8400663791838598,0.01461806959386367,0.0,0.0
1397,0.1717514159253472,0.06402134561013198,0.47506336632826573,0.012386084369267358,0.84035846849261,0.014590859739311795,0.0,0.0
1398,0.17303075554384556,0.06391259216759115,0.47531087282743445,0.012364562008315651,0.8406500135117587,0.014563640728780369,0.0,0.0
1399,0.1743079186491663,0.06380369484702403,0.47555794866702683,0.01234301850643256,0.84094101406389,0.014536413131764047,0.0,0.0
1400,0.17558290239702812,0.06369465697151279,0.4758045934299122,0.012321454431615749,0.8412314699829258,0.014509177512557349,0.0,0.0
1401,0.17685570400932107,0.06358548183515574,0.4760508067102717,0.012299870347041999,0.8415213811140221,0.014481934430295128,0.0,0.0
1402,0.17812632077352927,0.06347617270328985,0.47629658811350206,0.012278266811102181,0.8418107473134665,0.014454684438992723,0.0,0.0
1403,0.17939475004215774,0.06336673281271163,0.47654193725612015,0.012256644377435996,0.8420995684485759,0.01442742808758579,0.0,0.0
1404,0.1806609892321639,0.06325716537189613,0.47678685376566854,0.012235003594966444,0.8423878443975955,0.014400165919969808,0.0,0.0
1405,0.18192503582439323,0.06314747356121439,0.4770313372806213,0.01221334500793405,0.8426755750495984,0.01437289847503928,0.0,0.0
1406,0.18318688736301947,0.06303766053314906,0.4772753874502908,0.012191669155930842,0.8429627603043859,0.014345626286726611,0.0,0.0
1407,0.18444654145498882,0.06292772941250845,0.47751900393473506,0.01216997657393408,0.8432494000723885,0.014318349884040677,0.0,0.0
1408,0.18570399576946872,0.06281768329663877,0.4777621864046657,0.012148267792339735,0.843535494274568,0.014291069791105093,0.0,0.0
1409,0.18695924803730066,0.06270752525563487,0.4780049345413569,0.012126543336995733,0.8438210428423203,0.014263786527196173,0.0,0.0
1410,0.18821229605045728,0.06259725833254923,0.47824724803655433,0.012104803729234958,0.8441060457173786,0.014236500606780582,0.0,0.0
