Current Depth: -10, Current Depth Rate: 0.0, Thrust in z direction: -9.6, desired depth: -20, desired depth rate: -8.0
Current Depth: -20.543597632217672, Current Depth Rate: 0.5814281529380192, Thrust in z direction: -0.10240204568915891, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.542144061835327, Current Depth Rate: 0.5811721478237963, Thrust in z direction: -0.10240204568915891, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.540691131465767, Current Depth Rate: 0.5809161427095735, Thrust in z direction: -0.10178763341502406, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.539238841108993, Current Depth Rate: 0.5806616736260359, Thrust in z direction: -0.10178763341502406, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.537787186924927, Current Depth Rate: 0.5804072045424984, Thrust in z direction: -0.10117690761453395, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.53633616891357, Current Depth Rate: 0.580154262273462, Thrust in z direction: -0.10117690761453395, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.534885783257888, Current Depth Rate: 0.5799013200044256, Thrust in z direction: -0.10056984616884664, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.533436029957876, Current Depth Rate: 0.5796498953890035, Thrust in z direction: -0.10056984616884664, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.531986905219405, Current Depth Rate: 0.5793984707735813, Thrust in z direction: -0.09996642709183345, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.53053840904247, Current Depth Rate: 0.5791485547058517, Thrust in z direction: -0.09996642709183345, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.529090537655705, Current Depth Rate: 0.5788986386381221, Thrust in z direction: -0.09936662852928237, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.52764329105911, Current Depth Rate: 0.5786502220667988, Thrust in z direction: -0.09936662852928237, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.526196665503942, Current Depth Rate: 0.5784018054954756, Thrust in z direction: -0.0987704287581066, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.524750660990204, Current Depth Rate: 0.5781548794235803, Thrust in z direction: -0.0987704287581066, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.523305273791646, Current Depth Rate: 0.5779079533516851, Thrust in z direction: -0.098177806185558, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.521860503908268, Current Depth Rate: 0.5776625088362212, Thrust in z direction: -0.098177806185558, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.52041634763618, Current Depth Rate: 0.5774170643207572, Thrust in z direction: -0.09758873934844456, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.518972804975377, Current Depth Rate: 0.5771730924723861, Thrust in z direction: -0.09758873934844456, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.517529872244197, Current Depth Rate: 0.576929120624015, Thrust in z direction: -0.09700320691235391, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.516087549442638, Current Depth Rate: 0.5766866126067342, Thrust in z direction: -0.09700320691235391, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.51464583291112, Current Depth Rate: 0.5764441045894533, Thrust in z direction: -0.09642118767087982, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.513204722649647, Current Depth Rate: 0.5762030516202761, Thrust in z direction: -0.09642118767087982, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.511764215020595, Current Depth Rate: 0.5759619986510989, Thrust in z direction: -0.09584266054485453, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.510324310023968, Current Depth Rate: 0.5757223919997367, Thrust in z direction: -0.09584266054485453, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.508885004043968, Current Depth Rate: 0.5754827853483746, Thrust in z direction: -0.09526760458158541, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.507446297080598, Current Depth Rate: 0.5752446163369206, Thrust in z direction: -0.09526760458158541, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.506008185539756, Current Depth Rate: 0.5750064473254666, Thrust in z direction: -0.09469599895409576, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.50457066942144, Current Depth Rate: 0.5747697073280813, Thrust in z direction: -0.09469599895409576, desired depth: -20, desired depth rate: 0.4960931148637201
Current Depth: -20.50313374515312, Current Depth Rate: 0.574532967330696, Thrust in z direction: -0.2064311654498386, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.501697412734796, Current Depth Rate: 0.5740168894170714, Thrust in z direction: -0.2064311654498386, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.500262370511255, Current Depth Rate: 0.5735008115034468, Thrust in z direction: -0.2051925784571395, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.498828618482495, Current Depth Rate: 0.5729878300573039, Thrust in z direction: -0.2051925784571395, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.497396148907352, Current Depth Rate: 0.572474848611161, Thrust in z direction: -0.20396142298639663, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.495964961785823, Current Depth Rate: 0.5719649450536951, Thrust in z direction: -0.20396142298639663, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.494535049423188, Current Depth Rate: 0.5714550414962292, Thrust in z direction: -0.20273765444847838, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.493106411819447, Current Depth Rate: 0.5709481973601079, Thrust in z direction: -0.20273765444847838, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.491679041326048, Current Depth Rate: 0.5704413532239867, Thrust in z direction: -0.20152122852178742, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.490252937942987, Current Depth Rate: 0.5699375501526822, Thrust in z direction: -0.20152122852178742, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.488828094067607, Current Depth Rate: 0.5694337470813777, Thrust in z direction: -0.20031210115065665, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.487404509699903, Current Depth Rate: 0.5689329668285011, Thrust in z direction: -0.20031210115065665, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.485982177282832, Current Depth Rate: 0.5684321865756246, Thrust in z direction: -0.19911022854375285, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.484561096816392, Current Depth Rate: 0.5679344110042652, Thrust in z direction: -0.19911022854375285, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.48314126078888, Current Depth Rate: 0.5674366354329059, Thrust in z direction: -0.19791556717249045, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.4817226692003, Current Depth Rate: 0.5669418465149747, Thrust in z direction: -0.19791556717249045, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.48030531458401, Current Depth Rate: 0.5664470575970435, Thrust in z direction: -0.19672807376945559, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.47888919694002, Current Depth Rate: 0.5659552374126199, Thrust in z direction: -0.19672807376945559, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.47747430884649, Current Depth Rate: 0.5654634172281963, Thrust in z direction: -0.19554770532683888, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.476060650303417, Current Depth Rate: 0.5649745479648791, Thrust in z direction: -0.19554770532683888, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.474648213933506, Current Depth Rate: 0.564485678701562, Thrust in z direction: -0.19437441909487774, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.473236999736752, Current Depth Rate: 0.5639997426538248, Thrust in z direction: -0.19437441909487774, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.471827000380117, Current Depth Rate: 0.5635138066060876, Thrust in z direction: -0.19320817258030853, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.470418215863603, Current Depth Rate: 0.5630307861746369, Thrust in z direction: -0.19320817258030853, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.469010638898165, Current Depth Rate: 0.5625477657431861, Thrust in z direction: -0.1920489235448267, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.467604269483807, Current Depth Rate: 0.562067643434324, Thrust in z direction: -0.1920489235448267, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.46619910037522, Current Depth Rate: 0.561587521125462, Thrust in z direction: -0.19089663000355772, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.46479513157241, Current Depth Rate: 0.561110279550453, Thrust in z direction: -0.19089663000355772, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.463392355873534, Current Depth Rate: 0.5606330379754441, Thrust in z direction: -0.18975125022353626, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.461990773278597, Current Depth Rate: 0.5601586598498852, Thrust in z direction: -0.18975125022353626, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.46059037662897, Current Depth Rate: 0.5596842817243264, Thrust in z direction: -0.18861274272219503, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.45919116592466, Current Depth Rate: 0.5592127498675209, Thrust in z direction: -0.18861274272219503, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.457793134049993, Current Depth Rate: 0.5587412180107154, Thrust in z direction: -0.18748106626586186, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.456396281004967, Current Depth Rate: 0.5582725153450507, Thrust in z direction: -0.18748106626586186, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.455000599716605, Current Depth Rate: 0.5578038126793861, Thrust in z direction: -0.18635617986826664, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.453606090184905, Current Depth Rate: 0.5573379222297153, Thrust in z direction: -0.18635617986826664, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.45221274537933, Current Depth Rate: 0.5568720317800446, Thrust in z direction: -0.18523804278905692, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.450820565299882, Current Depth Rate: 0.556408936673072, Thrust in z direction: -0.18523804278905692, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.4494295429582, Current Depth Rate: 0.5559458415660994, Thrust in z direction: -0.18412661453232262, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.448039678354284, Current Depth Rate: 0.5554855250297686, Thrust in z direction: -0.18412661453232262, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.44665096454171, Current Depth Rate: 0.5550252084934377, Thrust in z direction: -0.18302185484512865, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.445263401520478, Current Depth Rate: 0.5545676538563249, Thrust in z direction: -0.18302185484512865, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.443876982385838, Current Depth Rate: 0.5541100992192121, Thrust in z direction: -0.18192372371605783, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.44249170713779, Current Depth Rate: 0.553655289909922, Thrust in z direction: -0.18192372371605783, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.441107568913015, Current Depth Rate: 0.5532004806006319, Thrust in z direction: -0.1808321813737616, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.439724567711515, Current Depth Rate: 0.5527484001471975, Thrust in z direction: -0.1808321813737616, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.438342696711146, Current Depth Rate: 0.5522963196937631, Thrust in z direction: -0.17974718828551914, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.43696195591191, Current Depth Rate: 0.5518469517230493, Thrust in z direction: -0.17974718828551914, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.435582338532605, Current Depth Rate: 0.5513975837523355, Thrust in z direction: -0.17866870515580596, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.434203844573222, Current Depth Rate: 0.550950911989446, Thrust in z direction: -0.17866870515580596, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.43282646729325, Current Depth Rate: 0.5505042402265565, Thrust in z direction: -0.1775966929248712, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.431450206692684, Current Depth Rate: 0.5500602484942444, Thrust in z direction: -0.1775966929248712, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.43007505607145, Current Depth Rate: 0.5496162567619323, Thrust in z direction: -0.17653111276732208, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.428701015429542, Current Depth Rate: 0.549174928980014, Thrust in z direction: -0.17653111276732208, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.42732807810709, Current Depth Rate: 0.5487336011980957, Thrust in z direction: -0.17547192609071818, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.425956244104096, Current Depth Rate: 0.5482949213828688, Thrust in z direction: -0.17547192609071818, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.42458550680064, Current Depth Rate: 0.547856241567642, Thrust in z direction: -0.17441909453417379, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.42321586619672, Current Depth Rate: 0.5474201938313066, Thrust in z direction: -0.17441909453417379, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.421847315712142, Current Depth Rate: 0.5469841460949711, Thrust in z direction: -0.17337257996696875, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.420479855346905, Current Depth Rate: 0.5465507146450537, Thrust in z direction: -0.17337257996696875, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.41911347856029, Current Depth Rate: 0.5461172831951362, Thrust in z direction: -0.1723323444871668, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.417748185352302, Current Depth Rate: 0.5456864523339183, Thrust in z direction: -0.1723323444871668, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.416383969221467, Current Depth Rate: 0.5452556214727005, Thrust in z direction: -0.1712983504202439, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.415020830167787, Current Depth Rate: 0.5448273755966498, Thrust in z direction: -0.1712983504202439, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.413658761728797, Current Depth Rate: 0.5443991297205992, Thrust in z direction: -0.17027056031772245, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.412297763904494, Current Depth Rate: 0.543973453319805, Thrust in z direction: -0.17027056031772245, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.410937830271195, Current Depth Rate: 0.5435477769190107, Thrust in z direction: -0.1692489369558162, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.409578960828895, Current Depth Rate: 0.5431246545766212, Thrust in z direction: -0.1692489369558162, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.408221149192453, Current Depth Rate: 0.5427015322342317, Thrust in z direction: -0.16823344333408138, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.40686439536187, Current Depth Rate: 0.5422809486258965, Thrust in z direction: -0.16823344333408138, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.405508692990303, Current Depth Rate: 0.5418603650175613, Thrust in z direction: -0.16722404267407692, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.40415404207776, Current Depth Rate: 0.5414423049108761, Thrust in z direction: -0.16722404267407692, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.402800436315484, Current Depth Rate: 0.5410242448041909, Thrust in z direction: -0.16622069841803241, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.401447875703475, Current Depth Rate: 0.5406086930581457, Thrust in z direction: -0.16622069841803241, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.40009635397083, Current Depth Rate: 0.5401931413121006, Thrust in z direction: -0.16522337422752412, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.39874587111755, Current Depth Rate: 0.5397800828765318, Thrust in z direction: -0.16522337422752412, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.39739642091036, Current Depth Rate: 0.539367024440963, Thrust in z direction: -0.16423203398215894, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.396048003349257, Current Depth Rate: 0.5389564443560075, Thrust in z direction: -0.16423203398215894, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.394700612238367, Current Depth Rate: 0.5385458642710521, Thrust in z direction: -0.1632466417782659, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.39335424757769, Current Depth Rate: 0.5381377476666065, Thrust in z direction: -0.1632466417782659, desired depth: -20, desired depth rate: 0.4025069961224972
Current Depth: -20.392008903208524, Current Depth Rate: 0.5377296310621609, Thrust in z direction: -0.2689470101944103, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.390664579130867, Current Depth Rate: 0.5370572635366748, Thrust in z direction: -0.2689470101944103, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.389321935972024, Current Depth Rate: 0.5363848960111888, Thrust in z direction: -0.2673333281332438, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.387980973731995, Current Depth Rate: 0.5357165626908557, Thrust in z direction: -0.2673333281332438, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.38664168232527, Current Depth Rate: 0.5350482293705225, Thrust in z direction: -0.26572932816444433, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.385304061751842, Current Depth Rate: 0.5343839060501114, Thrust in z direction: -0.26572932816444433, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.383968101986717, Current Depth Rate: 0.5337195827297003, Thrust in z direction: -0.26413495219545763, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.382633803029893, Current Depth Rate: 0.5330592453492117, Thrust in z direction: -0.26413495219545763, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.38130115491652, Current Depth Rate: 0.532398907968723, Thrust in z direction: -0.26255014248228487, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.3799701576466, Current Depth Rate: 0.5317425326125174, Thrust in z direction: -0.26255014248228487, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.37864080131507, Current Depth Rate: 0.5310861572563117, Thrust in z direction: -0.2609748416273913, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.377313085921926, Current Depth Rate: 0.5304337201522432, Thrust in z direction: -0.2609748416273913, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.375987001621546, Current Depth Rate: 0.5297812830481747, Thrust in z direction: -0.25940899257762695, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.374662548413927, Current Depth Rate: 0.5291327605667306, Thrust in z direction: -0.25940899257762695, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.37333971651251, Current Depth Rate: 0.5284842380852866, Thrust in z direction: -0.2578525386221611, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.372018505917296, Current Depth Rate: 0.5278396067387311, Thrust in z direction: -0.2578525386221611, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.37069890690045, Current Depth Rate: 0.5271949753921756, Thrust in z direction: -0.256305423390428, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.36938091946197, Current Depth Rate: 0.5265542118336995, Thrust in z direction: -0.256305423390428, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.368064533932387, Current Depth Rate: 0.5259134482752235, Thrust in z direction: -0.25476759085008543, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.366749750311698, Current Depth Rate: 0.5252765292980982, Thrust in z direction: -0.25476759085008543, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.365436558988453, Current Depth Rate: 0.524639610320973, Thrust in z direction: -0.2532389853049848, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.364124959962652, Current Depth Rate: 0.5240065128577105, Thrust in z direction: -0.2532389853049848, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.362814943680508, Current Depth Rate: 0.523373415394448, Thrust in z direction: -0.2517195513931549, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.36150651014202, Current Depth Rate: 0.5227441165159652, Thrust in z direction: -0.2517195513931549, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.36019964985073, Current Depth Rate: 0.5221148176374824, Thrust in z direction: -0.25020923408479606, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.358894362806637, Current Depth Rate: 0.5214892945522703, Thrust in z direction: -0.25020923408479606, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.357590639570258, Current Depth Rate: 0.5208637714670583, Thrust in z direction: -0.24870797868028724, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.35628848014159, Current Depth Rate: 0.5202420015203576, Thrust in z direction: -0.24870797868028724, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.354987875137788, Current Depth Rate: 0.5196202315736569, Thrust in z direction: -0.24721573080820552, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.353688824558855, Current Depth Rate: 0.5190021922466364, Thrust in z direction: -0.24721573080820552, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.352391319078237, Current Depth Rate: 0.5183841529196158, Thrust in z direction: -0.24573243642335624, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.351095358695936, Current Depth Rate: 0.5177698218285575, Thrust in z direction: -0.24573243642335624, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.349800934141363, Current Depth Rate: 0.5171554907374991, Thrust in z direction: -0.2442580418048162, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.34850804541452, Current Depth Rate: 0.5165448456329871, Thrust in z direction: -0.2442580418048162, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.347216683300438, Current Depth Rate: 0.515934200528475, Thrust in z direction: -0.24279249355398733, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.345926847799117, Current Depth Rate: 0.5153272192945901, Thrust in z direction: -0.24279249355398733, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.34463852975088, Current Depth Rate: 0.5147202380607052, Thrust in z direction: -0.24133573859266352, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.343351729155728, Current Depth Rate: 0.5141168987142235, Thrust in z direction: -0.24133573859266352, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.342066436908944, Current Depth Rate: 0.5135135593677418, Thrust in z direction: -0.2398877241611074, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.340782653010525, Current Depth Rate: 0.512913840057339, Thrust in z direction: -0.2398877241611074, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.33950036841038, Current Depth Rate: 0.5123141207469362, Thrust in z direction: -0.23844839781614066, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.338219583108515, Current Depth Rate: 0.5117179997523958, Thrust in z direction: -0.23844839781614066, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.336940288109133, Current Depth Rate: 0.5111218787578555, Thrust in z direction: -0.23701770742924388, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.33566248341224, Current Depth Rate: 0.5105293344892824, Thrust in z direction: -0.23701770742924388, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.334386160076015, Current Depth Rate: 0.5099367902207093, Thrust in z direction: -0.23559560118466838, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.333111318100464, Current Depth Rate: 0.5093478012177476, Thrust in z direction: -0.23559560118466838, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.33183794859742, Current Depth Rate: 0.5087588122147859, Thrust in z direction: -0.23418202757756035, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.330566051566883, Current Depth Rate: 0.508173357145842, Thrust in z direction: -0.23418202757756035, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.32929561817402, Current Depth Rate: 0.5075879020768981, Thrust in z direction: -0.23277693541209496, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.328026648418827, Current Depth Rate: 0.5070059597383678, Thrust in z direction: -0.23277693541209496, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.32675913351948, Current Depth Rate: 0.5064240173998376, Thrust in z direction: -0.23138027379962234, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.325493073475982, Current Depth Rate: 0.5058455667153385, Thrust in z direction: -0.23138027379962234, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.324228459559194, Current Depth Rate: 0.5052671160308395, Thrust in z direction: -0.22999199215682467, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.322965291769115, Current Depth Rate: 0.5046921360504475, Thrust in z direction: -0.22999199215682467, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.32170356142899, Current Depth Rate: 0.5041171560700555, Thrust in z direction: -0.22861204020388382, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.320443268538813, Current Depth Rate: 0.5035456259695458, Thrust in z direction: -0.22861204020388382, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.31918440447389, Current Depth Rate: 0.5029740958690361, Thrust in z direction: -0.22724036796266056, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.317926969234218, Current Depth Rate: 0.5024059949491294, Thrust in z direction: -0.22724036796266056, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.316670954246845, Current Depth Rate: 0.5018378940292227, Thrust in z direction: -0.22587692575488455, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.315416359511772, Current Depth Rate: 0.5012732017148356, Thrust in z direction: -0.22587692575488455, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.314163176507485, Current Depth Rate: 0.5007085094004484, Thrust in z direction: -0.22452166420035538, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.312911405233983, Current Depth Rate: 0.5001472052399475, Thrust in z direction: -0.22452166420035538, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.311661037220883, Current Depth Rate: 0.4995859010794466, Thrust in z direction: -0.2231745342151532, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.310412072468186, Current Depth Rate: 0.49902796474390876, Thrust in z direction: -0.2231745342151532, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.309164502556325, Current Depth Rate: 0.4984700284083709, Thrust in z direction: -0.22183548700986236, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.307918327485304, Current Depth Rate: 0.49791543969084623, Thrust in z direction: -0.22183548700986236, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.306673538886077, Current Depth Rate: 0.49736085097332156, Thrust in z direction: -0.22050447408780313, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.305430136758645, Current Depth Rate: 0.496809589788102, Thrust in z direction: -0.22050447408780313, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.304188112784175, Current Depth Rate: 0.4962583286028825, Thrust in z direction: -0.21918144724327626, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.302947466962667, Current Depth Rate: 0.4957103749847743, Thrust in z direction: -0.21918144724327626, desired depth: -20, desired depth rate: 0.31360712256681894
Current Depth: -20.301708191025206, Current Depth Rate: 0.49516242136666616, Thrust in z direction: -0.21786635855981665, desired depth: -20, desired depth rate: 0.31360712256681894
